記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,採集年,採集月,日付,都道府県_jp,島_jp,階級,未記載種の可能性が高い_幼体等で同定が困難な場合はno,Genus,Family,Order,個体数,成体の有無,採集者_jp,採集者_en,文献ID,掲載ページ,オリジナル,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）,メモ,記入者,記入日付,出版年
6_文献記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,27.39480116,128.6387027,1973,2,1973-II-14,鹿児島県,沖永良部島,family,no,-,Paradoxosomatidae,Polydesmida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヤケヤスデの一種,Strongylosomidae gen. sp.,和第2洞,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,27.39480116,128.6387027,1973,2,1973-II-14,鹿児島県,沖永良部島,family,no,-,Paradoxosomatidae,Polydesmida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヤケヤスデの一種,Strongylosomidae gen. sp.,和第3洞,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,27.39216613,128.6512772,1973,2,1973-II-16,鹿児島県,沖永良部島,family,no,-,Paradoxosomatidae,Polydesmida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヤケヤスデの一種,Strongylosomidae gen. sp.,和泊の洞窟,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,27.39293287,128.5928939,1973,2,1973-II-20,鹿児島県,沖永良部島,family,no,-,Paradoxosomatidae,Polydesmida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヤケヤスデの一種,Strongylosomidae gen. sp.,永峰第1洞,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,27.381542,128.593109,1973,2,1973-II-23,鹿児島県,沖永良部島,family,no,-,Paradoxosomatidae,Polydesmida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヤケヤスデの一種,Strongylosomidae gen. sp.,後蘭の洞窟,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,リュウキュウヤハズヤスデ,Glyphiulus septentrionalis,27.39480116,128.6387027,1973,2,1973-II-14,鹿児島県,沖永良部島,species,no,Glyphiulus,Cambalopsidae,Spirostreptida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヒゲヤスデの一種,Cambaloideae gen. sp.,和第3洞,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,リュウキュウヤハズヤスデ,Glyphiulus septentrionalis,27.41603965,128.6551075,1973,2,1973-II-15,鹿児島県,沖永良部島,species,no,Glyphiulus,Cambalopsidae,Spirostreptida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヒゲヤスデの一種,Cambaloideae gen. sp.,出花の洞窟,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,リュウキュウヤハズヤスデ,Glyphiulus septentrionalis,27.42787521,128.6888151,1973,2,1973-II-18,鹿児島県,沖永良部島,species,no,Glyphiulus,Cambalopsidae,Spirostreptida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヒゲヤスデの一種,Cambaloideae gen. sp.,国頭「クラゴー」,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1992,-,1992,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,-,no,-,-,L01091,74,yes,ヤンバルトサカヤスデ,Chamberlinius hualienensis,名瀬市,,Ryosuke Kuwahara,2024-IX-26,1999
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1999,9,1999-IX-16,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,-,yes,-,-,L01091,75,yes,ヤンバルトサカヤスデ,Chamberlinius hualienensis,名瀬市,,Ryosuke Kuwahara,2024-IX-26,1999
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1999,10,1999-X-04,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,-,yes,-,-,L01091,75,yes,ヤンバルトサカヤスデ,Chamberlinius hualienensis,名瀬市,,Ryosuke Kuwahara,2024-IX-26,1999
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1999,9,1999-IX-16,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,10exs.,no,-,-,L01091,75,yes,ヤンバルトサカヤスデ,Chamberlinius hualienensis,名瀬市,,Ryosuke Kuwahara,2024-IX-26,1999
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1999,10,1999-X-04,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,24M24F,yes,-,-,L01091,75,yes,ヤンバルトサカヤスデ,Chamberlinius hualienensis,名瀬市,,Ryosuke Kuwahara,2024-IX-26,1999
6_文献記録,-,Xystodesmus parvus,27.365667,128.566667,2010,6,2010-VI-13,鹿児島県,沖永良部島,species,no,Xystodesmus,Xystodesmidae,Polydesmida,4F,yes,Zoltán Korsós，中村 泰之,"Zoltán Korsós, Yasuyuki Nakamura",L01895,206,yes,-,Xystodesmus parvus,"Japan, Central Ryukyus, Kagoshima Pref., Amami Group, Okinoerabu-jima Isl., Oyama botanical garden, 27°21'56.4""N, 128°34'00.0""E, 240 m a.s.l.",,Ryosuke Kuwahara,2025-III-17,2025
6_文献記録,-,Xystodesmus parvus,27.365667,128.566667,2010,6,2010-VI-13,鹿児島県,沖永良部島,species,no,Xystodesmus,Xystodesmidae,Polydesmida,1M,yes,Zoltán Korsós，中村 泰之,"Zoltán Korsós, Yasuyuki Nakamura",L01895,206,yes,-,Xystodesmus parvus,"Japan, Central Ryukyus, Kagoshima Pref., Amami Group, Okinoerabu-jima Isl., Oyama botanical garden, 27°21'56.4""N, 128°34'00.0""E, 240 m a.s.l.",,Ryosuke Kuwahara,2025-III-17,2025
6_文献記録,-,Xystodesmus parvus,27.365667,128.566667,2010,6,2010-VI-13,鹿児島県,沖永良部島,species,no,Xystodesmus,Xystodesmidae,Polydesmida,3F,yes,Zoltán Korsós，中村 泰之,"Zoltán Korsós, Yasuyuki Nakamura",L01895,206,yes,-,Xystodesmus parvus,"Japan, Central Ryukyus, Kagoshima Pref., Amami Group, Okinoerabu-jima Isl., Oyama botanical garden, 27°21'56.4""N, 128°34'00.0""E, 240 m a.s.l.",,Ryosuke Kuwahara,2025-III-17,2025
6_文献記録,ヒメオビヤスデ属の一種,Corypholophus sp.,27.75521595,129.0264932,1972,7,1972-VII-31,鹿児島県,徳之島,genus,no,Corypholophus,Opisotretidae,Polydesmida,1F,yes,下謝名 松栄,Matsuei Shimojana,L00097,110,yes,-,-,"Maeyama Cave, Tokuwasé, Tokunoshima-chô",Murakami (1975)[L00097: p. 110]は雌や損傷が大きい標本のために同定を属に留めたが，Corypholophus ryukyuensisであることを示唆した．奄美大島からC. ryukyuensisが得られていることから（桒原採集），ヒメオビヤスデ科Opisotretidaeの別の種が得られない限りは与那国島から奄美大島の間に位置するこれらの記録もC. ryukyuensisであると考える．,Ryosuke Kuwahara,2022-XII-17,1975
6_文献記録,ヒメオビヤスデ属の一種,Corypholophus sp.,27.357078,128.560754,1972,4,1972-IV-04,鹿児島県,沖永良部島,genus,no,Corypholophus,Opisotretidae,Polydesmida,1F,yes,下謝名 松栄,Matsuei Shimojana,L00097,110,yes,-,-,"Erabu-dô Cave, China-chô",Murakami (1975)[L00097: p. 110]は雌や損傷が大きい標本のために同定を属に留めたが，Corypholophus ryukyuensisであることを示唆した．奄美大島からC. ryukyuensisが得られていることから（桒原採集），ヒメオビヤスデ科Opisotretidaeの別の種が得られない限りは与那国島から奄美大島の間に位置するこれらの記録もC. ryukyuensisであると考える．,Ryosuke Kuwahara,2022-XII-17,1975
6_文献記録,ヒメオビヤスデ属の一種,Corypholophus sp.,27.0284903,128.4321174,1972,8,1972-VIII-06,鹿児島県,与論島,genus,no,Corypholophus,Opisotretidae,Polydesmida,2F,yes,下謝名 松栄,Matsuei Shimojana,L00097,110,yes,-,-,"Ya-gô Cave, Gusuku",Murakami (1975)[L00097: p. 110]は雌や損傷が大きい標本のために同定を属に留めたが，Corypholophus ryukyuensisであることを示唆した．奄美大島からC. ryukyuensisが得られていることから（桒原採集），ヒメオビヤスデ科Opisotretidaeの別の種が得られない限りは与那国島から奄美大島の間に位置するこれらの記録もC. ryukyuensisであると考える．,Ryosuke Kuwahara,2022-XII-17,1975
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.453475,129.594231,2020,11,2020-XI-07,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,1M6F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,28.453475,129.594231,2020,11,2020-XI-07,鹿児島県,奄美大島,family,no,-,Paradoxosomatidae,Polydesmida,1F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.183183,129.312642,2020,12,2020-XII-20,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,2F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,フジヤスデ属の一種,Anaulaciulus sp.,28.284618,129.421475,2020,12,2020-XII-20,鹿児島県,奄美大島,genus,,Anaulaciulus,Julidae,Julida,1F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,フジヤスデ属の一種,Anaulaciulus sp. [Kagoshima_Amami],28.283775,129.421828,2020,12,2020-XII-19,鹿児島県,奄美大島,species,yes,Anaulaciulus,Julidae,Julida,1M,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.183183,129.312642,2020,12,2020-XII-20,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,2F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,ツムギヤスデ目の一種,Chordeumatida fam. gen. sp.,28.284618,129.421475,2020,12,2020-XII-20,鹿児島県,奄美大島,order,no,-,-,Chordeumatida,1F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.284618,129.421475,2020,12,2020-XII-20,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1M3F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.287822,129.315564,2020,12,2020-XII-20,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,2F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,エリヤスデ属の一種,Eutrichodesmus sp.,28.282174,129.399347,2021,3,2021-III-13,鹿児島県,奄美大島,genus,yes,Eutrichodesmus,Haplodesmidae,Polydesmida,2M1F,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,タカクワヤスデ属の一種,Xystodesmus sp. [Kagoshima_Amami_Yuwan],28.287833,129.315556,2020,12,2020-XII-20,鹿児島県,奄美大島,species,yes,Xystodesmus,Xystodesmidae,Polydesmida,3M,yes,千代田 創真,Soma Chiyoda,,,,,,,,,,
5_標本記録,タカクワヤスデ属の一種,Xystodesmus sp. [Kagoshima_Amami_Kachiura],28.192275,129.3614,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Xystodesmus,Xystodesmidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.199333,129.364661,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.199333,129.364661,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.183122,129.377853,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.183122,129.377853,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.192275,129.3614,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.192275,129.3614,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.192275,129.3614,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.192275,129.3614,2021,3,2021-III-15,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フタマタアマビコヤスデ,Riukiaria bifida,28.455972,129.594553,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フタマタアマビコヤスデ,Riukiaria bifida,28.455972,129.594553,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,-,Rhinotus purpureus,28.217414,129.242597,2021,3,2021-III-15,鹿児島県,奄美大島,species,no,Rhinotus,Siphonotidae,Polyzoniida,3M3F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,-,Rhinotus purpureus,28.217414,129.242597,2021,3,2021-III-15,鹿児島県,奄美大島,species,no,Rhinotus,Siphonotidae,Polyzoniida,1F1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.319811,129.32385,2021,3,2021-III-14,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.319303,129.325128,2021,3,2021-III-14,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ハガヤスデ属の一種,Ampelodesmus sp.,28.319303,129.325128,2021,3,2021-III-14,鹿児島県,奄美大島,genus,yes,Ampelodesmus,Pyrgodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.199333,129.364661,2021,3,2021-III-14,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヒメオビヤスデ科の一種,Opisotretidae gen. sp.,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,family,no,-,Opisotretidae,Polydesmida,4F1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オウギヤスデ属の一種,Cryptocorypha sp.,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,genus,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,2juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オビヤスデ科の一種,Polydesmidae gen. sp.,28.321744,129.321797,2021,3,2021-III-16,鹿児島県,奄美大島,family,no,-,Polydesmidae,Polydesmida,2juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.321744,129.321797,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,2F1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,2M2F4juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,3juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,3M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,2F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.336769,129.346364,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.336769,129.346364,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,3M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ネンジュヤスデ属の一種,Sinostemmiulus sp.,28.264611,129.424464,2021,3,2021-III-16,鹿児島県,奄美大島,genus,yes,Sinostemmiulus,Nemasomatidae,Julida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ネンジュヤスデ属の一種,Sinostemmiulus sp.,28.283508,129.421236,2021,3,2021-III-16,鹿児島県,奄美大島,genus,yes,Sinostemmiulus,Nemasomatidae,Julida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,エラブモトオビヤスデ,Polydesmus tanakai,28.283314,129.420903,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Polydesmus,Polydesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フジヤスデ属の一種,Anaulaciulus sp.,28.283311,129.420886,2021,3,2021-III-16,鹿児島県,奄美大島,genus,no,Anaulaciulus,Julidae,Julida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.283753,129.421769,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フジヤスデ属の一種,Anaulaciulus sp.,28.283753,129.421769,2021,3,2021-III-16,鹿児島県,奄美大島,genus,no,Anaulaciulus,Julidae,Julida,2F1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,3F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ツムギヤスデ目の一種,Chordeumatida fam. gen. sp.,28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,order,no,-,-,Chordeumatida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,9M5F3juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,5F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マギータマヤスデ,Hyleoglomeris magy,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,5juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヒメオビヤスデ科の一種,Opisotretidae gen. sp.,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,family,no,-,Opisotretidae,Polydesmida,3juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オウギヤスデ属の一種,Cryptocorypha sp.,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,genus,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フタマタアマビコヤスデ,Riukiaria bifida,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,1juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.277967,129.406317,2021,3,2021-III-18,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.280853,129.404964,2021,3,2021-III-18,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,エリヤスデ属の一種,Eutrichodesmus sp.,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,genus,yes,Eutrichodesmus,Haplodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,リュウキュウヒメオビヤスデ,Corypholophus ryukyuensis,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Corypholophus,Opisotretidae,Polydesmida,1M2juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オウギヤスデ属の一種,Cryptocorypha sp.,28.280811,129.404889,2021,3,2021-III-18,鹿児島県,奄美大島,genus,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,1juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.280811,129.404889,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,3M5F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
